s,name,country_name
http://example.com/id/21549131b,Repiquet Tunnel,France
http://example.com/id/21549134b,Résidence Antoine et Cléopatre,France
http://example.com/id/21549137b,Résidence Bellini,France
http://example.com/id/21549140b,Résidence Minerve,France
http://example.com/id/21549143b,Richard Odabashian Bridge,United States of America
http://example.com/id/21549147b,Rozay-en-Brie Bridge,France
http://example.com/id/21549150b,Rue de Maubeuge Footbridge,France
http://example.com/id/21549152b,Saint-Quentin-en-Yvelines Footbridge,France
http://example.com/id/21549155b,Schuylkill River Suspension Bridge,United States of America
http://example.com/id/21549161b,Shimao Riviera Garden,People's Republic of China
http://example.com/id/21549164b,Souppes Toll Gate,France
http://example.com/id/21549166b,South Dock Pontoon Bridge,United Kingdom
http://example.com/id/21549172b,Taxiway Bridge C15,France
http://example.com/id/21549175b,Tel Aviv Tower 1,Israel
http://example.com/id/21549178b,Tel Aviv Tower 2,Israel
http://example.com/id/21549180b,Three World Trade Center,United States of America
http://example.com/id/21549183b,Tour Anvers,France
http://example.com/id/21549186b,Tour Cortina,France
http://example.com/id/21549189b,Tour Helsinki,France
http://example.com/id/21549192b,Tour Levant,France
http://example.com/id/21549194b,Tour Londres,France
http://example.com/id/21549197b,Tour Ponant,France
http://example.com/id/21549200b,Tour Sapporo,France
http://example.com/id/21549203b,Tour Tokyo,France
http://example.com/id/21549206b,Tranchée des Buttes-Chaumont,France
http://example.com/id/21549209b,Tunnel de Planzol,France
http://example.com/id/21549217b,U81 Heerdt-Stockum,Germany
http://example.com/id/21549221b,Valenciennes Water Tower,France
http://example.com/id/21549224b,Verneuil-en-Halatte Footbridge,France
http://example.com/id/21549227b,Viaduc de Caramany,France
http://example.com/id/21549230b,Viaduc de Drancy,France
http://example.com/id/21549233b,Viaduc de la ravine Saint-Gilles,France
http://example.com/id/21549238b,Viaduc du Boulevard Auguste Blanqui (I),France
http://example.com/id/21549241b,Viaduc du Boulevard Auguste Blanqui (II),France
http://example.com/id/21549244b,Viaduc du Boulevard Auguste Blanqui (III),France
http://example.com/id/21549247b,Viaduc du Boulevard Auguste Blanqui (IV),France
http://example.com/id/21549250b,Viaduc du Boulevard Auguste Blanqui (V),France
http://example.com/id/21549253b,Viaduc du Boulevard Auguste Blanqui (VI),France
http://example.com/id/21549257b,Viaduc du Boulevard de l'Hôpital,France
http://example.com/id/21549260b,Viaduc du Boulevard Vincent Auriol (I),France
http://example.com/id/21549263b,Viaduc du Boulevard Vincent Auriol (II),France
http://example.com/id/21549267b,Viaduc du Boulevard Vincent Auriol (III),France
http://example.com/id/21549270b,Viaduc du Boulevard Vincent Auriol (IV),France
http://example.com/id/21549272b,Viaduc du Boulevard Vincent Auriol (V),France
http://example.com/id/21549275b,Viaduc du Quai d'Austerlitz,France
http://example.com/id/21549278b,Viaduc sur le Quai de Bercy,France
http://example.com/id/21549281b,Viaduc sur le Quai de la Gare,France
http://example.com/id/21549284b,Boulevard Ney Viaduct,France
http://example.com/id/21549287b,Walker Tower,United States of America
http://example.com/id/21549290b,ZAC Saint-Antoine,France
http://example.com/id/21551896m,Casa Museo Francesco Scaglione,Italy
http://example.com/id/21551899m,Casa-Studio Fernando Melani,Italy
http://example.com/id/21551904m,Cenacolo di Ognissanti,Italy
http://example.com/id/21551998m,Civic Museum of Palazzo Buonaccorsi,Italy
http://example.com/id/21552003m,Museo 'Michelangelo',Italy
http://example.com/id/21552050m,Civic museum of Putignano,Italy
http://example.com/id/21552066m,Augusto Vernarecci Civic Museum and Pinacotheca,Italy
http://example.com/id/21552072m,Civic Museum of the People without History,Italy
http://example.com/id/21552085m,Museo Civico Aufidenate 'Antonio De Nino',Italy
http://example.com/id/21552099m,Museo Civico Palazzo Donadoni,Italy
http://example.com/id/21552102m,Museo Civico Pietro Cavoti,Italy
http://example.com/id/21552104m,Museo Civico Polironiano,Italy
http://example.com/id/21552113m,Museo Civico: sezione folklorica 'R. Lombardi Satriani',Italy
http://example.com/id/21552127m,Museo dei Parati Sacri,Italy
http://example.com/id/21552144m,Museo del Lapidario di Urbino,Italy
http://example.com/id/21552153m,Museo del merletto a tombolo,Italy
http://example.com/id/21552170m,Museo dell'Orologio,Italy
http://example.com/id/21552175m,City Museum of Monte Porzio Catone,Italy
http://example.com/id/21552181m,Museo della civiltà contadina e artigiana della Calabria,Italy
http://example.com/id/21552197m,Museo della terra,Italy
http://example.com/id/21552200m,Museo delle Anfore,Italy
http://example.com/id/21552212m,Museo delle Tradizioni Artigiane,Italy
http://example.com/id/21552216m,Museo delle tradizioni popolari,Italy
http://example.com/id/21552255m,Museo Diocesano di Ischia,Italy
http://example.com/id/21552264m,Museo Emblema,Italy
http://example.com/id/21552270m,Museo Etnografico della Piana del Dragone,Italy
http://example.com/id/21552279m,Museo Irpino,Italy
http://example.com/id/21552297m,Museo Orientale e Santuario di Santa Maria dell'Oriente,Italy
http://example.com/id/21552306m,Museo Storico Archeologico di Nola,Italy
http://example.com/id/21552309m,Museo territoriale del Lago di Bolsena,Italy
http://example.com/id/21552363m,Complex of Saint Mary of the Rushes,Italy
http://example.com/id/21552366m,Sanctuary in San Giovanni in Galdo,Italy
http://example.com/id/21552374m,Samnite Sanctuary at Pietrabbondante,Italy
http://example.com/id/21552790m,Musée archéologique départemental de Saint-Bertrand-de-Comminges,France
http://example.com/id/21552801m,Musée de la Résistance d'Anterrieux,France
http://example.com/id/2155282b,Gare de Dreux,France
http://example.com/id/2155602m,Bussemakerhuis,Netherlands
http://example.com/id/21558696b,One Renaissance Square,United States of America
http://example.com/id/21559208m,Musée de la Princerie,France
http://example.com/id/21559215m,Musée international de la parfumerie,France
http://example.com/id/21559920m,Lotta Museum,Finland
http://example.com/id/21563314m,Orgelzentrum Valley,Germany
http://example.com/id/21564330m,Museo ABC,Spain
http://example.com/id/21567553m,Musée Alphonse Daudet,France
http://example.com/id/21568919h,Tabacos de Filipinas building,Spain
http://example.com/id/21569059m,Forez Postal Museum,France
http://example.com/id/21573456m,José Hernández Folk Art Museum,Argentina
http://example.com/id/21573758m,Museo Regional Americanista,Argentina
http://example.com/id/2157583m,"Museum ""Het Tramstation""",Netherlands
http://example.com/id/21577176b,Bard-Haven Tower I,United States of America
http://example.com/id/21582189m,Musée d'Argonne,France
http://example.com/id/21582221m,Maison natale du maréchal Joffre,France
http://example.com/id/21585359m,Jack the Ripper Museum,United Kingdom
http://example.com/id/21585368m,Museum of Wimbledon,United Kingdom
http://example.com/id/21590012b,Railway tunnel Barendrecht,Netherlands
http://example.com/id/21590086m,Musée d'art et d'histoire de Conflans,France
http://example.com/id/2160330b,Rochuskirche,Germany
http://example.com/id/21605554m,Erkkola,Finland
http://example.com/id/216061b,Bridge of the Americas,Panama
http://example.com/id/2160663b,Church of Colònia Güell,Spain
http://example.com/id/2160663w,Church of Colònia Güell,Spain
http://example.com/id/21610183m,Historical center of the Resistance and Deportation in Ariège - France,France
http://example.com/id/2161169b,Roding Valley,United Kingdom
http://example.com/id/2161432m,Regionaal Archeologisch Museum van de Scheldevallei,Belgium
http://example.com/id/21619127b,Public Bank Tower,Malaysia
http://example.com/id/21619149m,Daniel Weetaluktuk Museum,Canada
http://example.com/id/21619208b,Roppongi Hills Residences,Japan
http://example.com/id/21619228h,Sheraton Guiyang Hotel,People's Republic of China
http://example.com/id/21619513m,Armand Frappier Museum,Canada
http://example.com/id/21619514m,Óbuda Museum,Hungary
http://example.com/id/21619532b,Roman bridge of Montfort-le-Gesnois,France
http://example.com/id/21619561b,Théâtre Monsigny,France
http://example.com/id/2162305b,Rohrdammbrücke,Germany
http://example.com/id/21623169m,Municipal Museum of Fine Arts Lucas Braulio Areco,Argentina
http://example.com/id/216243w,Nalanda Mahavihara,India
http://example.com/id/21625007m,Misiones Police Historical Museum,Argentina
http://example.com/id/216264b,23 Marina,United Arab Emirates
http://example.com/id/21631145m,Bayeux Tapestry Museum,France
http://example.com/id/21631260m,Anibal Cambas Regional Museum,Argentina
http://example.com/id/21633759m,Andrés Guacurarí Historical-Archaeological Museum,Argentina
http://example.com/id/21634277m,Museum of Natural Sciences and History Antonio Ruiz de Montoya,Argentina
http://example.com/id/21634295m,Horacio Quiroga Municipal Museum,Argentina
http://example.com/id/2163496m,Museo de Bellas Artes de Sevilla,Spain
http://example.com/id/21639762m,Zelenograd local museum,Russia
http://example.com/id/21641475w,Marientahl Park,Russia
http://example.com/id/21643462m,Museo Toma de Zacatecas,Mexico
http://example.com/id/2164354b,Seven Mile Bridge,United States of America
http://example.com/id/2164621b,Spartan Stadium,United States of America
http://example.com/id/2164826b,Ligne de Cerdagne,France
http://example.com/id/2164875b,Beneluxtunnel,Netherlands
http://example.com/id/2165020b,Rombachtalbrücke,Germany
http://example.com/id/21651692m,Museu de la Farmàcia Catalana,Spain
http://example.com/id/21653416m,Daito City History and Folklore Museum,Japan
http://example.com/id/21653676w,Terayama Charcoal Kiln,Japan
http://example.com/id/21654086m,Brief Messages from the Heart Museum,Japan
http://example.com/id/21655344m,"Aktobe Region ""Rukhaniyat"" Museum",Kazakhstan
http://example.com/id/2165952b,Line 1,Spain
http://example.com/id/21661282m,Street Art Museum,Russia
http://example.com/id/21663286m,Postal and Telegraph Museum Vienna,Austria
http://example.com/id/21663575m,Memorial house of Tamara Khanum,Uzbekistan
http://example.com/id/2166585b,Lee Garden One,People's Republic of China
http://example.com/id/2167145m,Rosenheim-Museum,Germany
http://example.com/id/2167270b,Dax railway station,France
http://example.com/id/2167344m,Rosgartenmuseum,Germany
http://example.com/id/2167645b,Rossauer Brücke,Austria
http://example.com/id/2168498m,Rotes Haus,Germany
http://example.com/id/21685652m,Šumperk Museum of Natural History,Czech Republic
http://example.com/id/216862w,Ġgantija,Malta
http://example.com/id/21686630b,Bundesministerium des Innern,Germany
http://example.com/id/2168681m,De Walvisch,Netherlands
http://example.com/id/2168814m,Red Cross Museum Nuremberg,Germany
http://example.com/id/2168818m,German Red Cross Museum Berlin,Germany
http://example.com/id/2168820m,Red Cross Museum vogelsang ip,Germany
http://example.com/id/2169109b,Rotundenbrücke,Austria
http://example.com/id/21693139m,Pfarrkirche Pillichsdorf,Austria
http://example.com/id/21693695m,Rai Mae Fa Luang Art and Cultural Park,Thailand
http://example.com/id/2170093m,Oeteldonks Gemintemuzejum,Netherlands
http://example.com/id/21706096m,Museum of the Fighters of Morro de Arica,Peru
http://example.com/id/2170624m,Nederlands Steendrukmuseum,Netherlands
http://example.com/id/2170763m,Stadsarchief Amsterdam,Netherlands
http://example.com/id/2171068m,Oudheidkamer KMS,Netherlands
http://example.com/id/21712049b,Pankow metro station,Germany
http://example.com/id/2171374b,Roßstraßenbrücke,Germany
http://example.com/id/21716072m,Regional Museum of K. A. Polanek,Czech Republic
http://example.com/id/21716824m,Hermitage Museum and Gardens,United States of America
http://example.com/id/2171978b,Rudi-Geil-Brücke,Germany
http://example.com/id/2172261b,Rudolf-Oetker-Halle,Germany
http://example.com/id/2172288b,Rudolf Wissell Bridge,Germany
http://example.com/id/2172841b,Kings Highway station (IND Culver Line),United States of America
http://example.com/id/217452b,Abbey of la Madaleine,France
http://example.com/id/217452w,Abbey of la Madaleine,France
http://example.com/id/217480b,Delta Works,Netherlands
http://example.com/id/2175215b,Gare de Versailles-Rive-Droite,France
http://example.com/id/2176143b,gare de Mennecy,France
http://example.com/id/21771317m,Museo Civico di Bari,Italy
http://example.com/id/217727b,875 North Michigan Avenue,United States of America
http://example.com/id/2177384b,Koninginnebrug,Netherlands
http://example.com/id/21777502b,Fehrbelliner Platz (U3),Germany
http://example.com/id/21777872b,Heidelberger Platz,Germany
http://example.com/id/2177952w,Ruweiha,Syria
http://example.com/id/21779582b,Dintelhaven railway bridge,Netherlands
http://example.com/id/21781592w,former convent of Saint Dominic de Guzmán,Mexico
http://example.com/id/2178225m,Musée Napoléon,France
http://example.com/id/2179505m,RömerWelt,Germany
http://example.com/id/2179520m,Römer und Bajuwaren Museum Kipfenberg,Germany
http://example.com/id/2179565m,Roemerhalle Bad Kreuznach,Germany
http://example.com/id/2179572b,Vaison-la-Romaine Roman Bridge,France
http://example.com/id/2179608m,Museum Castrum Boiotro,Germany
http://example.com/id/2179617m,Römermuseum Wallsee-Sindelburg,Austria
http://example.com/id/2179618m,Roman Museum Tulln,Austria
http://example.com/id/217980b,Železniční viadukt,Czech Republic
http://example.com/id/2180113b,Les Corts,Spain
http://example.com/id/2180455m,Atlantikwall Museum Noordwijk,Netherlands
http://example.com/id/2181432m,Zeeuws Maritiem muZEEum,Netherlands
http://example.com/id/21828764b,Torre de los Ingleses,Argentina
http://example.com/id/218305b,40 Wall Street,United States of America
http://example.com/id/21848505b,Tunnel Rotterdam North,Netherlands
http://example.com/id/21849426m,Museum of Contemporary Art of Barcelona,Spain
http://example.com/id/21855839w,"Convent of Carmelitas Descalzos, Pamplona",Spain
http://example.com/id/21855939w,"Convent of Capuchinos Extramuros, Pamplona",Spain
