s,museum_name,country_name
http://www.wikidata.org/entity/Q7374235,Royal Green Jackets Museum,United Kingdom
http://www.wikidata.org/entity/Q7374745,Royal Pump Rooms,United Kingdom
http://www.wikidata.org/entity/Q7383388,Ruthin Craft Centre,United Kingdom
http://www.wikidata.org/entity/Q7385072,Ryhope Engines Museum,United Kingdom
http://www.wikidata.org/entity/Q7385185,Rylstone Manor,United Kingdom
http://www.wikidata.org/entity/Q7409805,Sammy Miller Motorcycle Museum,United Kingdom
http://www.wikidata.org/entity/Q74136,Blaenavon Ironworks,United Kingdom
http://www.wikidata.org/entity/Q7426474,Aberdeen Science Centre,United Kingdom
http://www.wikidata.org/entity/Q7430285,Scarborough Fair Collection,United Kingdom
http://www.wikidata.org/entity/Q7435656,Scotland Street School Museum,United Kingdom
http://www.wikidata.org/entity/Q7437860,Scottish Mining Museum,United Kingdom
http://www.wikidata.org/entity/Q7460166,Shackerstone railway station,United Kingdom
http://www.wikidata.org/entity/Q7489914,Sharmanka Kinetic Gallery,United Kingdom
http://www.wikidata.org/entity/Q7492818,Shefton Museum,United Kingdom
http://www.wikidata.org/entity/Q7494489,Shepherd Wheel,United Kingdom
http://www.wikidata.org/entity/Q7512699,Signal Tower Museum,United Kingdom
http://www.wikidata.org/entity/Q7543679,Smallhythe Place,United Kingdom
http://www.wikidata.org/entity/Q7559864,Somerset Cricket Museum,United Kingdom
http://www.wikidata.org/entity/Q7572711,Spaceport,United Kingdom
http://www.wikidata.org/entity/Q7592442,St Andrews Museum,United Kingdom
http://www.wikidata.org/entity/Q7596624,Stafford Gallery,United Kingdom
http://www.wikidata.org/entity/Q7616003,Stewartry Museum,United Kingdom
http://www.wikidata.org/entity/Q7619200,Stonehaven Tolbooth,United Kingdom
http://www.wikidata.org/entity/Q7621976,Stratford Park,United Kingdom
http://www.wikidata.org/entity/Q7625372,Strumpshaw Hall Steam Museum,United Kingdom
http://www.wikidata.org/entity/Q764804,Kenwood House,United Kingdom
http://www.wikidata.org/entity/Q7653706,Swansea Museum,United Kingdom
http://www.wikidata.org/entity/Q7679039,Talbot Rice Gallery,United Kingdom
http://www.wikidata.org/entity/Q7717680,The Big Idea,United Kingdom
http://www.wikidata.org/entity/Q7766718,The Story Museum,United Kingdom
http://www.wikidata.org/entity/Q7799419,Thursford Collection,United Kingdom
http://www.wikidata.org/entity/Q7828737,Touchstones Rochdale,United Kingdom
http://www.wikidata.org/entity/Q7838243,Trenchard Museum,United Kingdom
http://www.wikidata.org/entity/Q7842851,Trinity House National Lighthouse Museum,United Kingdom
http://www.wikidata.org/entity/Q7858373,Twinings Museum,United Kingdom
http://www.wikidata.org/entity/Q7860886,Type Museum,United Kingdom
http://www.wikidata.org/entity/Q7861738,Tyseley Locomotive Works,United Kingdom
http://www.wikidata.org/entity/Q7862784,Tŷ Siamas,United Kingdom
http://www.wikidata.org/entity/Q7921032,Verdant Works,United Kingdom
http://www.wikidata.org/entity/Q794591,Hook Norton Brewery,United Kingdom
http://www.wikidata.org/entity/Q7963788,Walsall Leather Museum,United Kingdom
http://www.wikidata.org/entity/Q7966632,Walthamstow Pump House Museum,United Kingdom
http://www.wikidata.org/entity/Q7971486,Washford Radio Museum,United Kingdom
http://www.wikidata.org/entity/Q7981191,Wellcome Collection,United Kingdom
http://www.wikidata.org/entity/Q7994187,Whitby Wizard,United Kingdom
http://www.wikidata.org/entity/Q7996783,Whitrope Siding,United Kingdom
http://www.wikidata.org/entity/Q8032425,Woodbridge Tide Mill,United Kingdom
http://www.wikidata.org/entity/Q8032740,Woodhorn Museum,United Kingdom
http://www.wikidata.org/entity/Q8052041,Yelverton Paperweight Centre,United Kingdom
http://www.wikidata.org/entity/Q8055440,York Dungeon,United Kingdom
http://www.wikidata.org/entity/Q82108,Sarehole Mill,United Kingdom
http://www.wikidata.org/entity/Q897169,Braemar Castle,United Kingdom
http://www.wikidata.org/entity/Q972697,Postal Museum,United Kingdom
http://www.wikidata.org/entity/Q980795,World Museum,United Kingdom
